text,age,age_cat,gender
"L'oggetto è arrivato nei tempi dichiarati, ben imballato. Insomma, nessuna brutta sorpresa. Del resto mi aveva consigliato di rivolgermi a questo negozio online un amico che ci compra da parecchio tempo e si è sempre trovato bene.",64,55-64,M
"Davvero il posto giusto per divertirsi con qualità. La grafica è ottima e sembra di essere davvero ad un tavolo da gioco, con un click, senza bisogno di muoversi da casa. In più è facile da utilizzare anche da chi non ha grande dimestichezza con giochi e casinò on line. C'è tutto ciò che serve per una serata di svago ed adrenalina!",42,25-54,F
precisi veloci e da consigliare,40,25-54,M
eccellente!!!e consegna prima del previsto molta professionalità..consiglio a tutti i motociclisti,54,25-54,M
"Ho ordinato un fotolibro XL QUARATO! Ho inserito delle foto scattate sia con lo smartphone, sia con la fotocamera. Immaginavo che la qualità non sarebbe stata il top considerato che ho usato diversi dispositivi! Invece, sono rimasta piacevolmente sorpresa! Fantastico! Foto bellissime! Esattamente come l'ho progettato! Non immaginavo potesse essere così bello! Complimenti davvero alla pixum! Prima volta che ordino un fotolibro e sono veramente soddisfatta! Tutto questo, grazie a PIXUM! Una cliente in più garantita!!",28,25-54,F
"Ho acquistato una fotocamera canon powershot s110 a un prezzo vantaggioso, pagando con postepay (ordine 3985). Comunicazione ottima,prodotto perfetto, spedizione impeccabile. Raccomando!",27,25-54,F
"Ottima azienda, ottimi i corsi..facili da seguire, divertenti e entusiasmanti. Studiare ed essere mamma di due bimbe piccole piccole non é facile ma con Babbel ci si può riuscire!!",38,25-54,F
"ho comprato un paio di occhiali da vista che qui in italia costano completi 180 euro U(lenti con indice 1.61), qui a soli 65 euro OTTIMO",31,25-54,M
"Consegna ritardata (16gg), call center pessimo e senza informazioni, Due mail in cui mi annunciano la consegna odierna e dhl che mi dice Invece che l'ordine deve ancora partire dall'Inghilterra!! Truck number Sbagliati senza sapere chi e quando consegna!! Sul sito c'è scritto che La consegna in Italia viene fatta in 3/5 gg!!! Mai più. Enzo",48,25-54,M
"Ho aquistato una sola volta e tutto sommato mi sono trovata veramente bene,prodotti fatti bene,veloci le spedizioni,prezzi molto buoni.L'unica pecca è che se c'è qualcosa che non piace,per rispedirla e farsi rimborsare è un vero casino,costa di più rispedire indietro ilpacco che non il suo contenuto.",36,25-54,F
"Che cosa farei senza google,quando devo cercare qualcosa mi affido a questo sito straordinario.",36,25-54,F
"Conosco da poco questo sito ma lo consiglio a tutti,è facilissimo accumulare punti,basta collegarsi tutti i giorni e il gioco è fatto.Evviva pointshop!!",36,25-54,F
"Splendida visita e degustazione a Gambellara! Azienda storica e spettacolare, personale gentile e preparato. Nonostante fossi un pò scettico in principio... mi sono reso conto di essere stato partecipe di una realtà che ha reso grande il vino in Italia!!! Grazie Zonin, grazie Emozione3!",34,25-54,M
"Beh che dire...oramai sono anni che mi servo da loro... Persone gentilissime e competenti sempre disponibili in caso di esigenza. Se hai bisogno di un pezzo HW che magari loro al momento non hanno neppure a listino,glielo chiedi e cercano di farselo arrivare comunque...ripeto un team disponibilissimo!!! Complimenti!!!! Mirko Tonetto",36,25-54,M
"Ordinate le gomme Nankang As1 nella misura 235 45 18 XL,arrivate in 4 giorni,con uno di anticipo rispetto al previsto..pneumatici con dot 2912...ora non resta che farle montare e provarle... Giudizio da 5 stelle per ora...Super consigliato",43,25-54,M
"perfetta qulità in tempi ridotti, amplia scelta di marchi e tipologie di prodotti a prezzi capaci davvero di competere sul mercato, bella la possibilità di scelta del gommista affiliato con ricerca in zona e amplia scheda del gommista con relativi costi e ultimo ma non ultimo protezione dati assicurata per pagamenti e tracciabilità del prodotto. Che dire semplicemente perfetti......!!!!!",25,25-54,M
"Ho acquistato di Lunedí Mattina e Ho ricevuto la merce Martedí sera,consegna super celere.Inoltre consiglio questo negozio per la professionalità e la cortesia.Al prossimo acquisto.",27,25-54,M
"il sito dava tutte le informazioni necessarie tranne le spese accessorie per assicurazione aggiuntiva, costo supplementare per scelta del veicolo diesel invece del benzina e utilizzo all'estero. Comunque il veicolo era praticamente nuovo e molto ben tenuto",33,25-54,F
Ho ordinato un PC che non risulta disponibile. Sono passati dieci giorni e non ho ancora ricevuto il rimborso nonostante le numerose email inviate. Inoltre al telefono non rispondono. Scarsissima serietà ditta da evitare!,45,25-54,M
nulla da dire. sono stati velocissimi e precisi,44,25-54,M
"Tutto come da programma, peccato che l'azienda di noleggio mi ha comunque ""strisciato"" la carta di credito e ancora non mi sbloccato l'importo. Speriamo che lo faccia in tempi brevi!!!",37,25-54,M
Secondo me il sito Pointdeale offre moltissimi prodotti con offerte strabilianti e il costo viene tramutato in punti che vengono assegnati su poinblog.,17,15-24,M
ottimo sito per vendere e acquistare oggetti di ogni tipo,17,15-24,M
secondo me il sito e buonissimo ed ha un buon servizio ma purtroppo in questo momento non ci sono molti prodotti nello shop ma spero che ne ripropongano nuovi a breve.,17,15-24,M
ottimo sito per bloggare e fare molti punti da poter trasferire su pointshop,17,15-24,M
"Ottimo negozio, vastissimo assortimento, consegna velocissima. Martedì pomeriggio ho fatto l'ordine e giovedì a mezzogiorno ricevevo la merce.... Che dire, consigliatissimo!!!!",38,25-54,M
Prezzi competitivi e merce di qualità con tempi di spedizione ottimi! COMPLIMENTI!,29,25-54,M
è ciò che serve. Tutti i servizi dovrebbero essere come questo,48,25-54,M
"Ho acquistato un prodotto aimé difettoso .Li ho contatti al riguardo e da subito  sono stati disponibli e professionali. Mi hanno rimborsato interamente del prodotto, comprese le spese di spedizione, e mi hanno fornito la massima assistenza possibile in queste situazioni. Malgrado la sfortunata situzione, non avrei problemi a rifare acquisti o suggerire il sito a qualcuno. Professionali e impeccabili",25,25-54,M
è un sito praticamente perfetto.,30,25-54,M
"Anno nuovo, tanti cambiamenti. In peggio. Si, perché ora per guadagnare punti e ricevere i premi bisogna effettuare l'abbonamento ""VIP"" (45€ mensili) per poter ricevere punti e i premi. Ora è diventato solo una perdita di tempo. Sarò uno dei tanti che stà abbandonando il sito, tanto non ci guadagno più niente.",25,25-54,M
"Ho ordinato il clarion vz402e con monitor estraibile, spedito il giorno dopo. Direi che meglio di così non si possa chiedere, tutto perfetto.",39,25-54,M
"Compro spesso componenti hardware per pc da questo sito, li trovo molto corretti e veloci nella comunicazione, nell'elaborazione e nella spedizione dell'ordine. Altro motivo per cui scelgo E-key è la vasta gamma dei prodotti, moltissime marche, mai trovato un sito così.",38,25-54,M
"Ottimo servizio di prenotazione, ottimi prezzi per il noleggio auto con le maggiori agenzie di rent a car.",48,25-54,F
oggetti come descrizione. ottima comunicazione. spedizione celere,30,25-54,F
"Consegna velocissima, anticipata rispetto a quanto pianificato (3 gg prima)...sito rapido e veloce, pagamenti sicuro, prezzi ottimi e prodotti eccellenti...sicuramente i migliori... Consigliatissimo!!!",30,25-54,M
Merce in perfetto stato ed evasione dell'ordine come previsto: 2 giorni di elaborazione ordine + 1 giorno di spedizione. Efficiente e consigliatissimo!,28,25-54,M
"Veloci, precisi, gentilissimi che non guasta mai, ma soprattutto convenienti. Soddisfatto e 5 stelle per loro!",29,25-54,M
estremamente conveniente e altrettanto veloci a spedire la merce!,26,25-54,M
"Cofanetto scaduto il 31 marzo ! La struttura dove intendevo pernottare apriva il 20 marzo . Li ho chiamati per prenotare e mi hanno detto che l unico week disponibile 29 e 30 marzo prevedeva un sovrapprezzo di 65 euro a testa !!( preciso che nel cofanetto questo non era indicato )) . L hotel mi ha chiesto di spostare la data dicendo che per loro non c erano problemi e dandomi  disponibilità per inizio maggio .  Avrei solo dovuto mandare una mail al servizio sostituzioni per prorogarlo con una piccola penale ! Mando una mail al servizio assistenza e mi rispondono che il cofanetto è scaduto e non posso più fare nulla !! Ora gli ho risposto per richiedergli un ulteriore verifica . Sempre pronta a modificare il mio giudizio , sperando si tratti di un banale disguido , resto in attesa !! Confermo che trattava di di disguido.  ad ulteriore verifica del servizio di assistenza il cofanetto è stato sostituito in modo professionale con uno identico con un piccolo sovrapprezzo  come da accordi, non essendo a me inputabile la mancata prenotazione . Nulla da eccepire .",25,25-54,F
"Ottimo prezzo, prodotto conforme in imballo integro, tempo di consegna di pochi giorni.",40,25-54,M
"Gomme arrivate in pochi giorni. Prezzi ottimi, servizio perfetto !",32,25-54,M
"Utilizzo NGI per la connessione ADSL ormai da diversi anni. Sono iper soddisfatto, la connessione è eccellente e il servizio di assistenza è stat eccellente per quelle rarissime volte in cui la connessione ha avuto problemi. Ne ho provati tanti di provider prima di arrivare a NGI e non cambierei provider ADSL per nessuno motivo.",38,25-54,M
"Ordinare le scarpe è molto semplice. Dopo l'ordine le scarpe sono arrivate rapidamente. Io ho dovuto rimandare le scarpe indietro perchè il numero era piccolo per me, ed è stato molto semplice e veloce compilare il modulo online per la restituzione. Il corriere è venuto a ritirare il pacco direttamente a casa mia senza spese aggiuntive per me.",38,25-54,M
"Salve, sono oramai diversi anni che ho l'estremo piacere di fare acquisti presso la vostra azienda che reputo in tutto e per tutto il TOP sia in termini di serietà, puntualità e professionalità che in termini di concorrenza a livello di prezzi! Sul vostro sito si trova SOLO IL MEGLIO al MIGLIOR PREZZO DELLA RETE! Come sempre non posso che farvi i miei complimenti per come aiutate il cliente nella scelta e nella precisione con cui presentate i pezzi nel vostro store! Davvero il meglio! grazie come sempre per tutto!E' sempre un immenso piacere fare affari con voi! Saluti ed infiniti ringraziamenti",26,25-54,F
Un indirizzo sicuro ed affidabile,52,25-54,F
"Alla ricerca di,memoria ram tra le varie ricerche mi sono imbattuto in questo negozio on-line che mi è saltato all'occhio perchè proponeva l'oggetto che cercavo al prezzo più basso sul web. Il venditore è stato molto disponibile, pronto a rispondere alle mie richieste di informazione sul prodotto e preciso. L'oggetto è arrivato in una settimana, quindi in tempo brevissimo considerata la distanza, ed in perfette condizioni di imballo.",33,25-54,M
"Ho acquistato pneumatici invernali Nexen ad un prezzo veramente competitivo, e dopo qualche giorno ho ricevuto il prodotto presso il gommista da me scelto. eccellente!",49,25-54,M
"Ho acquistato e pagato con carta di credito 4 ruote complete di gomme invernali il 24/10/2011, ad oggi 16/11/2011 non ho ancora ricevuto nulla. Ho contattato l’assistenza clienti, ma non mi sanno ancora dare una data di consegna precisa! La cosa più GRAVE è che se mi collego al sito posso ancora acquistare le stesse ruote con le stesse gomme….. ovviamente ad un prezzo più elevato!!!! Sono deluso, non si lavora cosi! Vedremo come va a finire…",35,25-54,M
"E' la prima volta che lo utilizzo e mi è sembrato molto ben fatto e con un vasto ventaglio di offerte (ho trovato quello che cercavo, il che non è facile) spero che vada tutto bene! Grazie",44,25-54,M
"pagato con bollettino postale accreditato dopo 4 giorni lavorativi. L'ordine è entrato in lavorazione il 2011-11-09, spedito il 2011-11-14 ed arrivato in casa il 2011-11-17. Stupendo il servizio di assistenza via e-mail, devo ammettere che ho letteralmente torturato il servizio clienti con moltissime domande ma ho sempre ricevuto risposte veloci e molto esaustive. Altamente consigliato, è il mio nuovo negozio di appoggio. GRAZIE MILLE ITECHITALIA PER TUTTO",57,55-64,M
"gomme veramente ottime sull'asciutto e un'ottima frenata e stabilita' sul bagnato.....ho percorso circa 2000 km dalla data dell'acquisto, per adesso la gomma mi e' sembrata ottima e molto silenziosa valutero' piu avanti meglio con un maggior numero di km percorsi le reazioni della gomma.",32,25-54,M
