text,age,age_cat,gender
"De vlucht naar Barcelona en Hotel Jazz waren prima. Echter alle zaken die je van een reisbureau mag verwachten (duidelijke reisbescheiden, deskundig personeel en een goede routebeschrijving) laten zeer te wensen over. Na hierover twee keer te hebben geklaagd, werd er geen enkel begrip getoond. De volgende keer kies ik helaas ook voor prijs i.p.v. een te verwachten stukje service.",33,25-54,M
"Spullen bestelt. Netjes een mailtje gehad dat ze de order hadden gekregen en zou afhandelen. Alleen misschien een tip om te verbeteren ik had geen pakketnummer gekregen. Zodat ik niet Track and Trace kon volgen waar het pakket was. Verder een goeie,keurige en snelle afhandeling. Maurice Maters",17,15-24,M
mooie platen glashelder en goed verpakt,59,55-64,M
Lenzen besteld. Na ongeveer 3 dagen in huis. Mooie prijs.,43,25-54,M
Ik heb de connection kit gekocht via dagaanbiedingen. Helaas kwam enkele dagen daarna een andere aanbieder op de aanbiedingensite met hetzelfde product voor de helft van de prijs. Overigens werkt de connection kit prima.,42,25-54,M
"Bij toplenzen is alles gemakkelijk. Makkelijk bestellen, veiIig betalen en daarna snel in huis. Prima.",42,25-54,M
"Snelle service - mooie prijzen - Kortom, Prima!",41,25-54,M
Nette prijsstelling. Als er iets mis gaat met de verzending (verkeerde artikel geleverd) wordt het binnen 24 uur zonder gezeur kosteloos hersteld. Da's wel zo prettig. Prima service.,47,25-54,M
Ik was een adapter van een Dell laptop kwijt. In de winkels vertelde men dat deze niet leverbaar was. Ik zou dan een universele lelijke grote universele adapter moeten kopen. Bij Replace direct kon ik de netadapter kopen en was ik voordeliger uit.,47,25-54,F
"Ik had 6 paar laarzen besteld en hield één paar. De levering was snel, en het retourneren en terugbetalen ook.",47,25-54,F
"Ik heb een vest en een trui voor mijn dochter besteld. Best spannend, ik kende het bedrijf niet en had de kleding vooraf niet gezien. Trui en vest zijn erg mooi. Nog even afwachten of dat zo blijft na meerdere wasbeurten, maar het ziet er goed uit. De levertijd was prima, binnen een week, terwijl het vlak voor kerst was.",47,25-54,F
Na een half jaar bleek een onze aankopen bij Bigdennis defect (R4 SDHC). Met het formulier dat eenvoudig vanaf de klantenservicepagina kan worden gedownload hebben we het geretourneerd. Het artikel werd vervolgens binnen enkele dagen onderzocht en omgeruild. Kortom: Snelle en goede service zowel bij de aankopen als bij de garantie! bedankt!,40,25-54,M
De bestelde zonnebril was maar liefst 30 Euro goedkoper dan in de winkel! Levering was met een paar dagen zeer snel. Kortom: een aanrader!,50,25-54,F
"Bij het bedrijf waar ik social media verzorgde, was behoefte aan wat meer duidelijkheid, uitleg en structuur over hoe nu verder. Via Google vond ik de site van Frank Daamen -Socialfrankies- en zo hebben we een afspraak gemaakt. Frank is bij ons bedrijf geweest, heeft onze vragen aangehoord en heeft vervolgens een goede uitleg gegeven en strategie uitgezet hoe we nu verder konden met de social media en onze website. In een paar uurtjes tijd zijn we heel wat wijzer geworden!",49,25-54,F
"Een wasmachine bij de Saturn onlineshop besteld. Hij werd een week geleden afgeleverd. We hadden extra betaald om de machine op zolder te laten zetten, te laten installeren en aansluiten. De mannen spraken amper Nederlands, het leek op Vlaams/Frans. Ze hebben totaal geen uitleg gegeven en gingen zo weer weg. De 1e was zou volgens het boekje beter leeg gedraaid kunnen worden. Na 40 minuten ga ik naar de zolder en staat de hele verdieping blank!! Ook op de benedenverdieping liepen de stralen water door plafond en over de muren. Wat bleek? Ze hadden de afvoerslang maar 2 cm in de afvoerpijp gestoken!!! Door de kracht van het afpompende water was alles overgelopen. Meteen gebeld met Saturn. In de wacht gezet, de telefoniste moest alles gaan vragen en ik ben 3x in de wacht gezet. Heb foto's gemaild en daarna alleen een berichtje gehad dat ik gebeld zou worden door de transporteur. Dit moet nog gebeuren en het is 8 dagen geleden gebeurd! Wat een slechte service!!!! Gelukkig regelt de verzekering de grootste kostenpost maar wij vinden dat Saturn hun verantwoordelijkheid moet nemen. En dat doen ze niet. Voor ons nooit meer iets uit de Saturn webshop!!",49,25-54,F
"ik had mijn rugtas gezien en was meteen verkocht,toen hem eenmaal uitpakte was ik in de wolken...veilig kan ik alles meenemen naar mijn nieuwe school...",44,25-54,F
"levering is 3x veranderd; oorzaak is postnl verder werkt het prima; helaas is het niet het juiste item, maar dat komt door de bestelling(ontbrekende artikelnr) na telefonisch contact toezegging dat bedrag terug gestort wordt aangezien artikel niet naar wens is. Alle lof voor allekabels.nl",51,25-54,M
Snelle en probleemloze levering in solide verpakking.,47,25-54,M
"Ik had de X-capture X5100 besteld en ontving deze bijna per omgaande. Prima statusupdates van hdfilmcamera.nl. Echt een aanrader Camera is superscherp. Alleen jammer dat je niets aan de bijgeleverde HDMI kabel hebt. Dit is een ""normale"" kabel terwijl er op de camera zelf een ""mini HDMI"" aansluiting zit.",47,25-54,M
Ik heb bij diverse winkels in mijn omgeving geinformeerd naar de prijs van een slot. Zelfs op de markt geweest. Daarna op internet gezocht en kwam bij van Vliet bikes uit. Zelfs met verzendkosten de goedkoopste. De moraal: als ik nu meteen op de website had gekeken had het tijd energie en geld bespaard. Een leer voor de volgende keer.,57,55-64,M
Snelle levering en goede prijs kwaliteit verhouding,56,55-64,M
"De hele familie was erg gehecht aan onze je-weet-wel kater Gipsy. Hij is ruim 12 jaar bij ons geweest. De mooie foto van hem, waar hij poseert als een echte Egyptische kater, is door Herinneringen op Linnen geweldig op canvas gezet. Zo blijft ie toch een beetje bij ons. Dank jullie wel.",56,55-64,F
"De tas die ik heb gekocht is precies wat ik al een poosje zocht. Juiste kleur en model. Nog iedere dag ruik ik minstens 1 keer aan het heerlijke leer. De geur ervan is zoooo lekker. Kortom, Duijhuijzen heeft de meest geweldige producten.",56,55-64,F
"Ik heb de bureaustoel XXL F 400 Kunstleder, zwart besteld, was makkelijk in elkaar te zetten, het viel op dat de build kwaliteit goed is voor een ""zwaar belasting"" stoel. Het zit heel lekker, breed en comfortable. Verder snel geregeld en afgeleverd! Top!",42,25-54,M
"Geen tegevallers, zou nog een keer gebruiken :)",42,25-54,M
"Ik bestel ongeveer 7 jaar bij wijnvoordeel, ben goed te vreden over de service, vaak hele goede wijnen voor een redelijke prijs, laatste keer zat er een doos spaanse wijn bij die had ik bij de restanten besteld helaas, die was echt niet te pruimen, Afz John Bielle",50,25-54,M
"Het assortiment is groot, de communicatie prima en de levering snel. Voor de producten die ik bestel heb ik nog nooit verzendkosten hoeven te betalen.",45,25-54,F
"De accu voor mijn laptop werd echt supersnel geleverd, ik had 'm een dag later al in huis!",44,25-54,F
ik heb  het geprobeerd een het is  een aanrader.,55,55-64,F
"Had een fiets gekocht, speciaal gevraagd of versnellingen links gemonteerd konden worden, dat was eerst niet gedaan, maar na 1 telefoontje kon ik in de winkel langskomen. Verbetering : in de doos zit geen gereedschap zou ik als extra service erbij verkopen",34,25-54,M
"Wat een service en wat ziet het foto boek er geweldig uit , Mijn ouders waren dol gelukkig . Toen we het boek gaven , met foto's en teksten van hun 50 jarige bruiloft echt een aanrader",50,25-54,F
Helemaal oké snelle bezorging uitstekende produkten,47,25-54,F
Een echte aanrader,47,25-54,F
"Helemaal.goed, ik raad iedereen aan via deze site te bestellen! ook mailcontact is prima in orde! Zeer snelle afwikkeling van.vragen!",44,25-54,F
"Wat een verademing deze site! Supersnelle levering (binnen een dag!!) en naast een ruim assortiment ook voor een betaalbare prijs! Ik heb een split topper besteld voor ons nieuwe bed. Voortaan bestel ik met een gerust hart via deze site..daar hoef ik geen nachtje over te slapen..Hartelijke groet, Ursula",43,25-54,F
"Zondag een auto besteld, maar dat bleek de verkeerde te zijn. Had een 6v besteld maar dit moest een 12v zijn. Gelukkig kon dit na bijbetaling nog omgezet worden. Tot hier dus zeer tevreden over de service. Maandag avond een email dat het pakket onderweg was. Pff gelukkig toch op tijd voor de kleine zijn verjaardag. Het pakket zou tussen 9 en 11 uur bezorgd worden. Dus de kleine vol spanning voor het raam  en ja hoor daar kwam de bezorgdienst. De grote doos naar binnen gebracht en geopend.....En tot onze schrik hadden we de verkeerde auto gekregen. Wel het goede merk alleen de verkeerde kleur. Kleine helemaal in tranen want waarom hadden wij nu een roze auto voor hem besteld.. Beetje slordig aangezien het ook groot op de buitenkant van de doos staat aangegeven. Nu dus geen cadeau op zijn verjaardag en wachten op de nieuwe levering....Jammer dat er geen andere oplossing was bv elkaar tegemoet rijden... We wachten met smart op de goede auto",39,25-54,F
"Ik vond meteen de producten die ik zocht. Een midi piano en drumpads. Besteld en betaald met Ideal. Meteen daarna zag ik dat de AKAI mpk mini zowel drumpads als pianotoetsen heeft. De mini is ook veel goedkoper dan twee losse units. Ik belde de klantenservice en die hebben meteen mijn bestelling gewijzigd en mijn geld wat ik te veel had betaald teruggestort. Perfecte klantenservice! Ook de 30 dagen niet goed geld terug geeft mij veel vertrouwen. (Ik hou de mpk trouwens, hij is perfect)",34,25-54,M
Dit zijn weer de super zittende schoenen die ik gewend ben van Ecco. Die DIP technologie is echt een goede uitvinding! Heb nu vier verschillende paar schoenen van Ecco en ze zitten allemaal even goed! De levertijd was ook goed. Er stond dat het 2-5 werkdagen zou duren. Had ze op zondag bestelt en op donderdag binnen. Samengevat: erg tevreden!,24,15-24,F
"Ik heb eerder dit jaar een TViX besteld en die heb ik opgehaald in Mijdrecht. Toen was het pand helaas nog niet volledig 'aangekleed', maar toch was Rhisc wel al open en bereikbaar voor klanten. De service die ik ter plekke kreeg, beviel mij en dat heeft mij dan ook doen besluiten om de tweede TViX ook te bestellen bij Rhisc. Uiteraard was de prijs ook een goed argument, maar (letterlijk) voor een paar euro minder gok ik niet op een tegenvaller. Ook deze TViX werkt uiteraard goed en ik kreeg de bestelling binnen 1 werkdag in huis. Dat wil zeggen, vrijdagochtend besteld en zaterdag binnen. Theoretisch is dat dus nog niet eens de volgende werkdag, maar eerder!! Ga zo door! ordernr 2482",31,25-54,M
"Er is voor mij geen andere winkel in dit segment ! Goed, goedkoop en snel !",50,25-54,F
Eerste keer via deze site besteld; prettige afhandeling. Aanrader !,50,25-54,F
Bestel met enige regelmaat bij Cosmox en ben nog nooit teleurgesteld; keep up the good work !,49,25-54,F
in het weekend via de site een oplader besteld die ik uiterlijk dinsdag moest hebben omdat ik naar het buitenland ging. Op dinsdag keurig in enveloppe op de deurmat.,46,25-54,M
niet te gebruiken,53,25-54,M
"Meerdere keren besteld bij Drukwerkdeal. Altijd simpel huisstijl drukwerk voor klanten. Een prima prijs kwaliteit verhouding en breed aanbod. Bij 1 bestelling is het drukken fout gegaan, maar na dit gemeld te hebben zaten ze er wel bovenop om het recht te zetten.",28,25-54,M
"de apotheek had al 3 maanden geen anti wormen tabletjes, en het kom nog wel even duren voordat ze ze weer hadden. IK was met stomheid geslagen!! en nu? De online drogist, vrijdag middag besteld en om 10 de volgende ochtend stond de postbode op de stoep, met het pakketje. Geweldig!!!!",40,25-54,F
"Mijn bestelling is nooit geleverd en mijn kind heeft haar verjaardag doorgebracht zonder cadeau dankzij de bartsmit.nl. Consument let op de accountgegevens van de bartsmit. Deze kunnen opeens gewijzigd zijn en dan ga je dan. Daarna contact opgenomen met de bartsmit zowel telefonisch en via email, maar helaas tot nu toe geen resultaat. De bartsmit zegt dat het pakket aan de Abraham kuyperweg 147 is geleverd, maar de bewoners hebben het pakket gehouden. De medewerkers horen de klanten te helpen, maar helaas gebeurt dit niet.",33,25-54,F
Goede en snelle bezorging en duidelijke service nadat ik de bestelling heb geplaatst.,59,55-64,M
Alles is correct afgehandeld en ik ben zeer tevreden.,59,55-64,M
IK ben heel tevreden over de levering. Na besteld te hebben heb ik direkt antwoordt gekregen en de bestelling werd snel en correct afgeleverd.,57,55-64,M
"Heb lang gezocht naar een goede en betrouwbare laptop. Prijs en accessoires waren goed. Besteld.Volgende dag goed verpakt direkt in huis. Goede terugkoppeling wat order,en levering betreft. Mijn ervaring: TOP !",55,55-64,M
Ga eens kijken naar deze site Mooie betaalbare produchten,51,25-54,F
"Mijn Wesco bestelling is altijd snel binnen en  alles is altijd in orde, goed verpakt en die ene keer dat ik een vraag had over het geleverde werd het gelijk in orde gemaakt.  Prima!",53,25-54,F
"Is makkelijk en hoef de deur niet uit,geen problemen Gelijk beginnen! DIK VOOR ELKAAR",50,25-54,F
"Ik vindt webprint een fijne ontdekking, goede service, goede kwaliteit, en goede prijzen. Het programma is eenvoudig om mee te werken. Het foto programma is alleen niet erg snel en loopt ook nog weleens vast met een opdracht versturen, maar dit probleem heb ik ook al bij eerdere dergelijke programma`s gehad.",28,25-54,F
"Ik ben superblij met deze hotelbon, je kan gratis overnachten met die verstanden dat je wel ontbijt en diner moet afnemen, dit staat ook duidelijk vermeld!!! Als je op de site van hotelbon.nl niet voldoende informatie heb, dan kun je gewoon het desbetreffende hotel googlen, dan zie je alles van dat hotel, heb ik ook gedaan met hotels in het buitenland, in alle hotels heb ik via de mail aanvraag gedaan om te reserveren, en van alle hotel bevestigingen gekregen, dit is je bewijs en hierbij staat precies wat het kost en wat eventuele bijkomende kosten zijn zoals toeristenbelasting enzo (deze kosten betaal je overigens altijd bij hotels) kortom ik regel het zonder hotelbon.nl als tussen persoon.",28,25-54,F
"Product werd snel geleverd, communicatie over bestelling was ook uitmuntend.",25,25-54,M
"Echt een top bedrijf, snelle service, duidelijke site en genoeg keuzes van drummer tot dj!",20,15-24,M
"Twee armbandjes gekocht, na 6 dagen was de eerste stuk en na 7 dagen was het tweede armbandje ook los.. Gelukkig bestaat er wonder lijm, maar deze bandjes bestel ik niet meer.",19,15-24,M
Super en zo snel bezorgd helemaal top. heb een toilettas met tekst besteld en hij is echt top en goede kwaliteit.. ik ga zeker vaker op deze site bestellen..,25,25-54,F
Ik zou jullie zeker aanbevelen. De prijzen zijn iets goedkoper dan bij de rest. Jullie leveren heel snel en alles is netjes verpakt. Tevens zenden jullie er een retourenvelop bij voor de lege cartridges. Helemaal top,45,25-54,F
